,index,artists,acousticness,danceability,energy,id,instrumentalness,key,liveness,loudness,mode,name,speechiness,tempo,valence
3773,19776,"['Shawn Mendes', 'Justin Bieber']",0.0676,0.652,0.383,2Z8yfpFX0ZMavHkcIeHiO1,0.0,2,0.0828,-7.0760000000000005,0,Monster (Shawn Mendes & Justin Bieber),0.0516,145.765,0.5489999999999999
3774,19777,['Ava Max'],0.0078599999999999,0.637,0.69,1InCpEliLCkWHOBdXW7XSx,0.0,1,0.124,-4.057,0,Kings & Queens,0.0405,129.857,0.457
3775,19778,['Russell Dickerson'],0.12,0.501,0.7879999999999999,1D7cfiC5mxqHfTCcOiRBej,0.0,10,0.1369999999999999,-4.624,1,Love You Like I Used To,0.0415,152.047,0.61
3776,19779,"['Future', 'Lil Uzi Vert']",0.0485,0.773,0.505,6GK5du9ndZ7ZwMBrTRTGMH,0.0,5,0.158,-5.716,0,Plastic,0.061,160.031,0.142
3777,19780,['Juice WRLD'],0.00584,0.621,0.695,7AvprzMsRJpybaalckaT8c,0.0,4,0.086,-5.124,1,Man Of The Year,0.0911,173.96599999999995,0.298
3778,19781,"['The Kid LAROI', 'YoungBoy Never Broke Again', 'Internet Money']",0.0383,0.779,0.642,13EW51DKru044OJDJ9Bm8o,0.0,8,0.2,-6.3210000000000015,0,TRAGIC (feat. Youngboy Never Broke Again & Internet Money),0.116,82.363,0.388
3779,19782,"['Taylor Swift', 'Bon Iver']",0.778,0.298,0.38,4pvb0WLRcMtbPGmtejJJ6y,5.62e-05,6,0.11,-8.426,1,exile (feat. Bon Iver),0.0287,75.602,0.152
3780,19783,"['Bad Bunny', 'Jowell & Randy', 'Ñengo Flow']",0.0103,0.607,0.8290000000000001,2DEZmgHKAvm41k4J3R2E9Y,0.0,2,0.107,-4.074,1,Safaera,0.379,96.172,0.685
3781,19784,"['Lady Gaga', 'Ariana Grande']",0.021,0.672,0.855,24ySl2hOPGCDcxBxFIqWBu,0.0,9,0.3229999999999999,-3.764,1,Rain On Me (with Ariana Grande),0.0397,123.056,0.6459999999999999
3782,19785,"['Rod Wave', 'ATR Son Son']",0.294,0.904,0.252,1ENdcyhqdylaLsPVgB83qq,0.0,5,0.104,-17.54,0,Rags2Riches (feat. ATR Son Son),0.11,117.994,0.227
3783,19786,"['King Von', 'Polo G']",0.0582,0.831,0.62,5NOUjBikzECEJyZMTxtErD,0.0,6,0.119,-8.397,0,The Code (feat. Polo G),0.338,133.17,0.568
3784,19787,['BTS'],0.0484,0.764,0.526,3QH8rQGNFX8VLbCgZ7uPTS,0.0,11,0.0718,-7.355,1,Fly To My Room,0.212,114.91,0.588
3785,19788,"['Megan Thee Stallion', 'Young Thug']",0.00184,0.933,0.757,3yv7994DWTEk3ihwy75YBQ,0.0,2,0.135,-3.212,1,Don’t Stop (feat. Young Thug),0.117,137.993,0.544
3786,19789,['CJ'],0.19,0.711,0.598,5vGLcdRuSbUhD8ScwsGSdA,0.0,3,0.15,-7.621,0,Whoopty,0.182,140.175,0.737
3787,19790,['Bad Bunny'],0.021,0.86,0.758,0SqqAgdovOE24BzxIClpjw,6.54e-05,11,0.344,-5.16,1,Yo Perreo Sola,0.0695,97.014,0.453
3788,19791,['Lil Baby'],0.0127,0.59,0.618,44gRhRi2OhEf7moAUj6MD1,0.0,1,0.244,-5.756,1,The Bigger Picture,0.334,96.459,0.153
3789,19792,['Machine Gun Kelly'],0.00021,0.5329999999999999,0.858,6mADjHs6FXdroPzEGW6KVJ,0.0,2,0.148,-4.212,1,bloody valentine,0.0766,160.05700000000004,0.506
3790,19793,['Taylor Swift'],0.757,0.777,0.357,0Jlcvv8IykzHaSmj49uNW8,7.28e-06,0,0.108,-6.942,1,the 1,0.0522,139.88299999999998,0.172
3791,19794,['BTS'],0.00782,0.787,0.669,2FVpOsjT1iquZ3SpCjZ9Ne,0.0,5,0.123,-4.333,0,Telepathy,0.0428,104.994,0.57
3792,19795,"['MAX', 'SUGA']",0.454,0.746,0.611,5dn6QANKbf76pANGjMBida,0.000922,0,0.133,-7.034,0,Blueberry Eyes (feat. SUGA of BTS),0.101,149.967,0.411
3793,19796,"['City Girls', 'Doja Cat']",0.0016,0.943,0.6409999999999999,5EzL7hGT9g2Tvqsy158Lu9,0.0,1,0.211,-5.598,1,Pussy Talk,0.191,99.099,0.242
3794,19797,"['Future', 'Lil Uzi Vert']",0.112,0.866,0.72,5syD6f38Jhckk5g9DgoCta,0.0,7,0.172,-6.641,0,Bought A Bad Bitch,0.0646,136.077,0.785
3795,19798,"['YoungBoy Never Broke Again', 'Lil Wayne']",0.187,0.778,0.662,7IECs9d4Rrlpa7tiHOCE1w,0.0,8,0.116,-6.081,0,My Window (feat. Lil Wayne),0.308,149.935,0.5710000000000001
3796,19799,['Future'],0.0116,0.867,0.517,0NXeZp31dd0cJ9t8FdKsTg,0.0,2,0.31,-6.914,1,Rockstar Chainz,0.307,143.043,0.271
3797,19800,['BTS'],0.0132,0.731,0.845,54DmTIv86D3sYdiawjULQ0,0.0,8,0.0782,-5.352,1,Dis-ease,0.132,101.085,0.484
3798,19801,"['21 Savage', 'Metro Boomin', 'Young Thug']",0.349,0.825,0.733,3ruoIF2UnoXdzK8mR61ebq,0.0,1,0.112,-5.625,0,Rich Nigga Shit (feat. Young Thug),0.0969,97.974,0.62
3799,19802,['Alexander 23'],0.884,0.629,0.306,47EWMOElkkbMp5m9SBkx7d,0.0776,1,0.124,-11.735,1,IDK You Yet,0.0424,76.994,0.191
3800,19803,"['Polo G', 'Stunna 4 Vegas', 'NLE Choppa', 'Mike WiLL Made-It']",0.0277,0.92,0.833,4PklAHGXT5ityno3IA8SKd,0.0,1,0.0596,-3.18,1,Go Stupid,0.253,141.034,0.645
3801,19804,['KAROL G'],0.512,0.718,0.7120000000000001,7x4ASXYEKfQBCewcZhK776,0.00121,11,0.104,-4.3660000000000005,1,"Ay, DiOs Mío!",0.174,180.03400000000005,0.531
3802,19805,"['Future', 'Lil Uzi Vert']",0.0159,0.8270000000000001,0.615,7yOoJXW6wkpzlJpfjDKhIV,0.0,7,0.307,-5.879,1,She Never Been To Pluto,0.222,132.996,0.221
3803,34528,['Marilyn Manson'],0.000133,0.47,0.984,6pfdW2NouUI3ZnugM7r0G0,0.000224,1,0.212,-3.783,0,The Fight Song,0.0939,130.055,0.0368
3804,34530,['Xzibit'],0.0795,0.936,0.6779999999999999,5stZnlPMYz3Ba8Hbo3ajlP,0.0,4,0.0838,-3.012,0,X,0.21,96.911,0.8220000000000001
3805,34535,['Son By Four'],0.342,0.56,0.544,28upjDakWVnHAgW2anm273,0.0,0,0.203,-10.171,1,A Puro Dolor - Balada,0.0465,149.695,0.347
3806,34536,['Lenny Kravitz'],0.0148,0.55,0.804,5c1QJAiC3773EwiZLwHf5x,4.33e-05,2,0.105,-5.218,1,Again,0.0271,79.166,0.789
3807,34537,"['Wolfgang Amadeus Mozart', 'Academy of St. Martin in the Fields', 'Sir Neville Marriner']",0.987,0.428,0.237,64ta7ZvTJeThz7Ns4LmAHS,0.8959999999999999,7,0.0849,-13.764,0,"Symphony No.25 in G minor, K.183: 1. Allegro con brio",0.0351,79.904,0.357
3808,34538,"['Lisa Gerrard', 'Klaus Badelt', 'Hans Zimmer', 'Gavin Greenaway', 'The Lyndhurst Orchestra']",0.602,0.286,0.217,1raWfcURBd1Q3W3K0ojDCM,0.099,9,0.104,-18.805,1,"Now We Are Free - From ""Gladiator"" Soundtrack",0.0336,138.225,0.0389
3809,34539,['Green Day'],0.00576,0.551,0.965,4qjfQnccStTR8zNsb6Mizo,0.0,0,0.171,-2.772,1,Minority,0.0452,137.841,0.708
3810,34540,"['M.O.P.', 'Busta Rhymes', 'Teflon', 'Remi Martin']",0.0206,0.68,0.894,5osSw3tL07Tuid7AWsvYcc,0.0,1,0.462,-4.86,1,"Ante Up (feat. Busta Rhymes, Teflon & Remi Martin) - Remix",0.255,94.089,0.8029999999999999
3811,34542,['La Oreja de Van Gogh'],0.175,0.589,0.552,2DNyZP4Py6f4zMASLBnIu6,0.0,9,0.106,-5.7070000000000025,1,La Playa,0.0268,88.535,0.311
3812,34544,"['Marco Barrientos', 'Marcela Gandara']",0.647,0.336,0.521,1HCKcrifeQmtEXwEqfXcjD,0.0,6,0.7090000000000001,-7.182,1,Lo Unico Que Quiero,0.0353,134.82399999999998,0.139
3813,34545,['Coldplay'],0.396,0.495,0.525,2DHgvPQD1jApRnT1DBZdrS,0.0073599999999999,7,0.0961,-9.342,0,High Speed,0.0301,154.466,0.249
3814,34546,['La Mosca Tse-Tse'],0.0168,0.6579999999999999,0.815,19CmuECYssqkPWANF4nLWM,0.0,0,0.341,-6.834,1,Para No Verte Más,0.105,99.276,0.8370000000000001
3815,34547,['Coldplay'],0.535,0.433,0.288,5TB6QgrF0RPIxSCGfRDLoe,0.000169,6,0.105,-10.800999999999998,0,We Never Change,0.0296,136.939,0.131
3816,34556,['Spandau Ballet'],0.459,0.742,0.5329999999999999,6eDYgjKl4vUgRusxb7THDu,0.148,0,0.064,-9.098,1,True - Single Edit,0.0288,97.395,0.391
3817,34558,['Spandau Ballet'],0.258,0.711,0.74,2X9fsxb6O6bYEopJYmUbNC,0.0111,10,0.104,-7.776,0,Gold,0.0361,143.053,0.639
3818,34562,['Gary Glitter'],0.000548,0.752,0.218,63W11KVHDOpSlh3XMQ7qMg,0.7879999999999999,11,0.0699,-15.177,0,Rock And Roll Part II,0.0653,130.06799999999998,0.552
3819,34564,['Blonde Redhead'],0.795,0.499,0.468,7jA5OcunWRSYXq98puhAX8,0.88,0,0.0899,-9.995,0,For the Damaged Coda,0.0396,141.463,0.0763
3820,34570,['The Dandy Warhols'],0.00315,0.584,0.931,0yEhNqCwEfy8LHUmnZoHpP,0.772,9,0.133,-6.158,1,Bohemian Like You,0.0344,131.275,0.6940000000000001
3821,34571,['Enya'],0.87,0.529,0.24,1ueOEwIxlCAivSC8ZrA5xW,0.815,1,0.109,-13.203,1,One by One,0.0335,131.442,0.233
3822,34574,['Backstreet Boys'],0.117,0.696,0.8740000000000001,1mxTCArq9EhSg4QPGqhjhT,0.0,10,0.331,-3.318,0,The Call,0.0772,104.196,0.747
3823,34575,['The Beatles'],0.58,0.445,0.436,4qsVPnhbvEooD1bSNqvvh0,2.63e-05,0,0.112,-8.536,1,Let It Be - Remastered 2015,0.0332,139.84799999999998,0.483
3824,34582,['Thomas Newman'],0.98,0.206,0.00664,6XJGpirOP4Bgurcvkdanxb,0.958,7,0.0883,-31.964,0,American Beauty,0.0366,77.018,0.052
3825,34584,['AC/DC'],0.0344,0.588,0.851,1KBuhAHzia2qoD4u6YhvER,0.00773,7,0.16,-4.206,1,Stiff Upper Lip,0.033,123.691,0.706
3826,34595,['Blur'],0.00971,0.693,0.875,5CeL9C3bsoe4yzYS1Qz8cw,0.0,7,0.0601,-8.354,0,Girls and Boys,0.0315,120.048,0.901
3827,34602,['Luis Miguel'],0.161,0.389,0.71,1jxO9AwMqYynDsuMWKrPvi,0.0,5,0.918,-6.265,1,La bikina - En vivo,0.0351,160.39700000000005,0.6659999999999999
3828,34604,['Mägo de Oz'],0.0124,0.434,0.897,02dphTJYUQ9pmdNC52iyOz,4.22e-05,11,0.0772,-4.845,0,Fiesta Pagana,0.0695,135.54,0.376
3829,34607,['In Flames'],2.33e-06,0.418,0.835,0JBQnLKfLXmlkquabLtAgd,0.7659999999999999,0,0.289,-4.824,0,Only for the Weak,0.0449,104.986,0.5489999999999999
3830,34620,['Mary Mary'],0.0343,0.779,0.8340000000000001,7JKEA8xYDoFp4q0QBW2PGg,0.0,7,0.0886,-2.773,1,Shackles (Praise You),0.162,100.46,0.8
3831,34621,"['PJ Harvey', 'Thom Yorke']",0.0266,0.541,0.5720000000000001,3vNFsxBbA4dPkymPF5Jm1b,0.186,0,0.0925,-9.634,1,This Mess We're In,0.0277,126.302,0.406
3832,34629,"['Air', 'Gordon Tracks']",0.265,0.33,0.423,052z2UsE2wPrHsBJ9tly0g,0.731,7,0.347,-10.504,0,Playground Love,0.0279,143.086,0.117
3833,34633,['Craig David'],0.373,0.6829999999999999,0.748,0UzsDmdpw0Q14KU4hieQss,0.00881,8,0.06,-6.981,1,Fill Me In,0.0366,132.486,0.828
3834,34634,['Groove Armada'],0.0301,0.6970000000000001,0.514,0KIPa0YuQ5QFmlAqRyXNd9,0.535,8,0.212,-8.626,1,At the River,0.0286,136.071,0.449
3835,34642,['Westlife'],0.098,0.4920000000000001,0.593,5p0ietGkLNEqx1Z7ijkw5g,0.0,0,0.257,-5.975,1,My Love,0.0255,144.134,0.329
3836,34648,['Alice DJ'],0.00431,0.667,0.8170000000000001,0pMUR7Uvp6vxlbG0qBFvgM,0.7609999999999999,8,0.288,-9.149,0,Better Off Alone,0.0592,136.957,0.7609999999999999
3837,34659,['Paulina Rubio'],0.0155,0.541,0.79,7lnun6viJADQCvZnE0w9q8,0.0,2,0.359,-8.857999999999997,1,El Ultimo Adios,0.0643,82.992,0.732
3838,34661,"['The Offspring', 'Redman']",0.000542,0.664,0.877,6gfDXAX85YWdVwxpbz0npv,2.95e-05,2,0.284,-4.251,1,Original Prankster,0.0334,146.804,0.961
3839,34668,['Bon Jovi'],0.416,0.385,0.342,577MNC3o3L0lNIzx9abqOk,0.0,2,0.119,-7.749,1,Thank You For Loving Me,0.0285,132.864,0.131
3840,34671,['Westlife'],0.00809,0.645,0.921,2sFp6E7lNBbblJGmUtCfFH,1.0800000000000003e-05,6,0.407,-5.256,0,Uptown Girl - Radio Edit,0.0302,129.0,0.8640000000000001
3841,34672,['Paulina Rubio'],0.128,0.726,0.855,0JAGODD5w6MeYQzA9lV6Zm,0.0,1,0.68,-7.53,0,Yo No Soy Esa Mujer,0.0307,104.002,0.884
3842,34681,['Chayanne'],0.189,0.573,0.642,2sKo5u6IppUEudIz265wYa,0.0,11,0.221,-6.8729999999999976,1,Yo Te Amo,0.0272,140.264,0.4920000000000001
3843,34694,['Sonique'],0.0117,0.634,0.677,4Y8q64VnhD0vFYy9g2WFpi,0.00103,5,0.126,-7.278,0,It Feels So Good,0.0304,135.012,0.5579999999999999
3844,34712,['Alice DJ'],0.00352,0.674,0.772,45e8T07myBjutIx2xh8Kq5,0.8,8,0.256,-9.69,0,Better Off Alone,0.0659,136.969,0.762
3845,34720,['Enya'],0.974,0.215,0.1689999999999999,7LAJWSKK8JMIZAcblgUMS6,0.0585,9,0.0907,-17.88,1,May It Be,0.0402,132.925,0.0547
3846,34722,['System Of A Down'],0.000353,0.42,0.929,7kwiwQhWRBSP1PJv4ZFJUK,0.0007469999999999,7,0.122,-3.899,0,Chop Suey!,0.121,127.204,0.3
3847,34723,"['Télépopmusik', 'Angela McCluskey']",0.385,0.684,0.684,0uKrhHBDUQ4w5fv4qwOubP,0.29,1,0.106,-13.337,1,Breathe,0.0418,113.988,0.616
3848,34724,['Los Acosta'],0.134,0.6970000000000001,0.647,7I7Cs5Xr776qavPMjNJknC,0.000941,1,0.0792,-7.393,1,Contra El Dragón,0.0271,102.063,0.928
3849,34725,['Joe Hisaishi'],0.953,0.41,0.196,3gFQOMoUwlR6aUZj81gCzu,0.892,0,0.0974,-15.956,1,One Summer Day,0.0383,78.82300000000002,0.0622
3850,34726,['Pepe Aguilar'],0.7,0.436,0.36,47UjuR24Bp3LgCTHNTynXu,0.0535,0,0.322,-6.322,1,Me Vas A Extrañar,0.0273,155.999,0.565
3851,34727,['Manu Chao'],0.6629999999999999,0.657,0.741,6b37xrsNCWYIUphFBazqD6,0.494,11,0.222,-6.822,0,Me Gustas Tu,0.0825,175.949,0.908
3852,34728,['Papa Roach'],0.000207,0.519,0.961,24z528iI9kZu5LbkLainjI,0.000419,2,0.195,-3.214,0,Between Angels And Insects,0.0642,93.466,0.344
3853,34734,['Incubus'],0.24,0.526,0.5870000000000001,1MvJno497VkQR3RsiJcRVm,0.243,2,0.8859999999999999,-8.732999999999999,1,Are You In?,0.039,93.986,0.364
3854,34735,['Billy Joel'],0.0849,0.711,0.967,38bDGWuyYdSdNfrFfbCiVS,0.0,7,0.245,-5.204,1,We Didn't Start the Fire,0.0474,145.024,0.892
3855,34736,['Los Tigres Del Norte'],0.321,0.8490000000000001,0.605,2ANeBRTHe6N0dq7dz7CaVJ,0.0,0,0.193,-5.705,0,Ni Parientes Somos,0.0544,109.913,0.968
3856,34737,"[""Destiny's Child""]",0.25,0.5660000000000001,0.573,1urmwhtXPiakhcqvqUi3rp,0.0,5,0.0723,-7.21,1,Brown Eyes,0.0436,116.067,0.313
3857,34738,['LeAnn Rimes'],0.403,0.628,0.8340000000000001,2AogRMqARWyUP7VQ3gmSoY,0.0,6,0.051,-6.341,0,Can't Fight The Moonlight,0.0497,97.865,0.626
3858,34739,['P!nk'],0.00234,0.621,0.8490000000000001,1BfRdnfPYrni7zj4ANodBX,0.0,3,0.0621,-4.754,1,Don't Let Me Get Me - Radio Edit,0.0771,98.523,0.62
3859,34740,['112'],0.0259,0.912,0.511,6uRH1qMz30ZBwwUG0IYE5s,0.0,9,0.0442,-6.365,1,Dance With Me,0.203,101.628,0.611
3860,34751,['Slipknot'],7.03e-05,0.229,0.994,4l3Vmsw0KO8HJqFtnbqaqu,0.00548,6,0.318,-3.431,1,Left Behind,0.22,156.623,0.115
3861,34755,['Banda El Recodo'],0.662,0.521,0.5,5aMNyHXPssxFQitvrvyF7q,1.69e-06,10,0.183,-4.96,1,Cada Vez Te Extraño Mas,0.03,91.458,0.7170000000000001
3862,34761,"['Howard Shore', 'Edward Ross']",0.934,0.131,0.1369999999999999,1ykbtFnlIjmIFnZ8j6wg6i,0.485,2,0.087,-20.553,1,"The Breaking of the Fellowship (feat. ""In Dreams"")",0.0387,78.577,0.0465
3863,34762,['Daft Punk'],0.479,0.604,0.687,2LD2gT7gwAurzdQDQtILds,0.95,9,0.104,-13.928,0,Veridis Quo,0.045,106.896,0.119
3864,34767,['Daft Punk'],0.00135,0.8740000000000001,0.4370000000000001,7v9Q0dAb9t7h8gJOkcJHay,0.0296,1,0.0293,-10.234,0,Face to Face,0.0706,117.79,0.963
3865,34768,['System Of A Down'],0.000127,0.3670000000000001,0.905,1B5Y9I5wPfvD3C2A81A36C,0.00925,1,0.093,-4.152,1,Forest,0.0559,150.496,0.648
3866,34773,['Nate Dogg'],0.4370000000000001,0.912,0.416,52riputZ4Vo5PG9MOSy6r5,0.306,10,0.09,-5.943,0,I Got Love,0.1639999999999999,90.01299999999998,0.677
3867,34775,['Ozzy Osbourne'],0.0629,0.493,0.636,78PKCefXwDLbl4FVO1Pjzh,2.49e-06,1,0.0921,-7.407999999999999,1,Dreamer,0.0256,79.419,0.279
3868,34779,['Elefante'],0.134,0.799,0.664,3q2aVABxuztNi3iS6h6qdB,0.0,7,0.146,-8.16,0,Así Es la Vida,0.0899,97.987,0.631
3869,34782,['Daft Punk'],0.282,0.669,0.743,7cMFjxhbXBpOlais7KMF3j,0.8029999999999999,7,0.309,-11.488,1,Voyager,0.0494,119.882,0.279
3870,34784,['Diana Krall'],0.6990000000000001,0.58,0.299,3CDHydgW0ssTh59f0jy1y3,0.00386,10,0.0805,-13.03,1,The Look Of Love,0.0269,93.037,0.364
3871,34788,['John Williams'],0.8809999999999999,0.227,0.264,4lg0h4AJhPMxbO3VMpbUqS,0.9,0,0.114,-14.905,1,Harry's Wondrous World,0.0325,84.986,0.228
3872,34790,['blink-182'],0.00166,0.502,0.96,0V7Wn8Fry7KBO5stYqpFvM,0.0,11,0.377,-2.998,1,Every Time I Look For You,0.0484,128.22799999999998,0.625
3873,34795,['Diego Torres'],0.342,0.618,0.8759999999999999,3T07pNAEVr9adeIG9i1ex4,0.0,7,0.0828,-6.252999999999999,1,Color Esperanza,0.0538,100.963,0.773
3874,34796,['Los Tigres Del Norte'],0.143,0.628,0.471,7AXTS96xScRsYLzEQMaTNK,9.65e-05,4,0.0736,-8.791,1,Mi Fantasia,0.0436,208.125,0.974
3875,34797,['Angie Stone'],0.355,0.856,0.755,3tZm76otWH20xzJC7icHCk,0.000621,10,0.145,-5.691,1,Wish I Didn't Miss You,0.0331,123.883,0.8420000000000001
3876,34803,['El Poder Del Norte'],0.286,0.685,0.71,4YEtrr6BJfUX61LrEBjgLK,0.0,9,0.143,-9.247,1,Ni Que Valieras Tanto,0.0724,91.742,0.667
3877,34807,['Los Angeles De Charly'],0.0746,0.69,0.618,36TIklA7o1T0eXS83n1amI,1.17e-06,0,0.0851,-5.4620000000000015,1,Que Levante La Mano,0.0334,150.993,0.75
3878,34808,['Rayito Colombiano'],0.47,0.578,0.526,0GCM7zzCulIbsU07Tt8trk,1.65e-05,4,0.269,-6.31,0,Al Despertar,0.0374,176.53400000000005,0.8140000000000001
3879,34818,['Céline Dion'],0.0247,0.691,0.64,2FTZeRHQ4gRPViPMpWL9uX,5.24e-06,8,0.2,-5.087,1,I'm Alive,0.0384,101.991,0.452
3880,34823,"['2Pac', 'Outlawz']",0.0181,0.875,0.723,7k4dnllwnFDizWHAWkYXsh,0.0,6,0.327,-5.439,0,Breathin,0.3,82.96700000000001,0.62
3881,34824,['Radiohead'],0.7859999999999999,0.127,0.335,3A9vIxzGBjEfqmDK7H9exS,0.4270000000000001,11,0.111,-8.298,0,Pyramid Song,0.0329,77.078,0.0686
3882,34834,['Travis'],0.000233,0.33,0.905,4yA2SM7XCLkSgkBUSoZb5S,8.14e-06,4,0.0712,-5.047,1,Sing,0.0497,163.142,0.259
3883,34839,['Shakira'],0.6859999999999999,0.616,0.597,15f8Cv8RXUlOOCIf2oaceN,0.0,8,0.104,-5.327999999999999,1,Underneath Your Clothes,0.0415,165.50799999999995,0.362
3884,34840,['Howard Shore'],0.979,0.104,0.111,3Knohqfb9jeYzL6wMZiWLM,0.926,1,0.11,-20.031,1,"The Council of Elrond (feat. ""Aniron"") [Theme for Aragorn and Arwen]",0.0517,83.93299999999998,0.039
3885,34846,"[""Destiny's Child""]",0.163,0.412,0.5770000000000001,01Aj44KIjCrPmZeXq4UOky,0.0,7,0.0969,-4.944,1,Emotion,0.119,173.675,0.345
3886,34852,['Eddy Herrera'],0.267,0.7509999999999999,0.7879999999999999,1jD48pmiHMSVHHPzKLi4P3,0.0,9,0.189,-6.011,1,Tu Eres Ajena,0.0436,133.29399999999998,0.939
3887,34853,['La Ley'],0.179,0.643,0.679,5Em7MA991Gn3yhheaul0CX,1.4e-05,7,0.7,-6.3820000000000014,1,Mentira,0.0287,132.19899999999998,0.491
3888,34855,"['Nicky Jam', 'Daddy Yankee']",0.157,0.856,0.894,0smQWysb4n7WOVGv5YMLnF,0.0,10,0.112,-4.994,0,En La Cama (feat. Daddy Yankee),0.116,104.042,0.916
3889,34859,['Bacilos'],0.0267,0.643,0.5760000000000001,48svUiwMMYQRPyesVEnof1,0.0,7,0.273,-6.896,1,Tabaco Y Chanel,0.0303,97.022,0.6990000000000001
3890,34867,['Eve'],0.0159,0.77,0.86,3uVE5vLKkigiWBOQEgmdDk,0.000713,6,0.0682,-3.702,1,Who's That Girl?,0.19,96.428,0.547
3891,34868,['Papa Roach'],0.000277,0.475,0.958,2Ll44WxlG2eiqL6NtEnf8M,2.2e-06,2,0.4320000000000001,-3.322,0,Blood Brothers,0.0581,169.16,0.624
3892,34869,['Laura Pausini'],0.618,0.541,0.387,2FeYK41Grs7KdR9Nqoy1MK,0.0,0,0.0716,-7.334,1,Amores extraños - Versión 2001,0.031,78.003,0.273
3893,34885,['El Poder Del Norte'],0.394,0.708,0.596,6xIiVGZs194HCa9wTVHRys,0.0,5,0.394,-9.149,0,A Ella,0.127,93.138,0.8490000000000001
3894,34888,['Aerosmith'],0.005,0.517,0.89,4iihDHIoKZdOeOW1kFDUtR,1.47e-05,9,0.0824,-4.033,1,Jaded,0.0539,118.009,0.632
3895,34905,['2Pac'],0.159,0.897,0.815,6vBMMa2erexusV4XrgXea9,0.0,10,0.0637,-4.227,0,Lil' Homies,0.212,97.6,0.804
3896,34918,"['Celso Piña', 'Café Tacvba']",0.44,0.81,0.508,199gJ6b1aihvmEqdQZr0qT,0.0,9,0.111,-9.062,1,Aunque no sea conmigo (feat. Café Tacvba),0.0455,88.089,0.31
3897,34920,['Justin Timberlake'],0.0439,0.853,0.8109999999999999,6W2Ef5Ph6ILTUAedoQ3QIv,0.000304,6,0.0703,-4.926,0,Like I Love You,0.0646,114.961,0.901
3898,34922,['Phantom Planet'],0.0387,0.4,0.805,497Fkp3gRiGrRMoqBTDudr,5.400000000000001e-05,4,0.109,-7.305,1,California - Tchad Blake Mix,0.0407,158.459,0.324
3899,34925,['Elvis Presley'],0.893,0.438,0.325,4hAUynwghvrqDXs1ejKNEq,5e-06,2,0.107,-11.066,1,Can't Help Falling In Love,0.0268,101.577,0.362
3900,34928,['Bob Marley & The Wailers'],0.128,0.93,0.462,0QyBdoz2JktWEo111DBEx9,9.3e-06,9,0.175,-8.642999999999999,1,Buffalo Soldier,0.277,124.065,0.777
3901,34931,['Audioslave'],0.000272,0.379,0.716,33AxY0QUitvte6JV6B6uLE,0.00123,4,0.0786,-4.312,1,Gasoline,0.0326,92.721,0.239
3902,34934,"['Sean Paul', 'Beyoncé']",0.0667,0.6579999999999999,0.621,29LHe8kG3PraghUZOZYsw4,2.46e-06,1,0.142,-5.725,1,Baby Boy (feat. Beyoncé ),0.231,91.267,0.8170000000000001
3903,34935,['The Vines'],0.0001629999999999,0.502,0.978,1JcGNoiwifg0MdJMVgJQYx,1.27e-06,7,0.287,-3.278,1,Get Free,0.0649,138.811,0.603
3904,34938,['10cc'],0.6779999999999999,0.394,0.6629999999999999,1A6Kwtsg3JWKU2KWM2udpM,0.00156,4,0.212,-11.117,1,I'm Not In Love,0.0601,133.464,0.21
3905,34941,['The Wailers'],0.229,0.797,0.574,0q5giEtY4wsFTwjWqswLwx,0.0,10,0.0602,-7.268,1,"Get Up, Stand Up",0.373,78.183,0.8140000000000001
3906,34942,['Inspector'],0.168,0.607,0.6659999999999999,0zCOT028cU3DeCqN1G18wE,0.0,2,0.201,-4.187,0,Amargo Adiós,0.0407,139.542,0.79
3907,34943,['System Of A Down'],0.552,0.475,0.477,4sM7v7wyRAuV6ZTO2dvnCA,0.00729,5,0.133,-7.527,0,Roulette,0.0266,129.006,0.227
3908,34950,['Eminem'],0.0307,0.763,0.675,27mgDrExPa3obPAYXd3yQg,0.0,5,0.0876,-1.797,0,Square Dance,0.223,82.0,0.7240000000000001
3909,34951,['Oasis'],0.0689,0.331,0.5579999999999999,0SlpFHdk4UHBDzCEoXzy14,1.96e-06,2,0.124,-5.506,1,Stop Crying Your Heart Out,0.031,150.19,0.0985
3910,34952,['System Of A Down'],0.000201,0.446,0.953,0Xmbtw7NhNiDnL4BWy5wDh,0.0241,5,0.357,-2.268,0,Innervision,0.0989,120.013,0.232
3911,34953,"['Eminem', 'D12']",0.0455,0.722,0.5529999999999999,73qINA7ccO03wxD8nsJalr,0.0,8,0.08,-3.5780000000000003,0,When The Music Stops,0.118,92.996,0.093
3912,34954,['Red Hot Chili Peppers'],0.00399,0.499,0.705,308kjPoIVBzDNExO54sqAi,9.11e-06,9,0.104,-5.596,0,Don't Forget Me,0.0669,123.909,0.36
3913,34955,['Coldplay'],0.0942,0.532,0.433,4bPkBHKLKd9WHizsvM2zV3,0.0121,3,0.142,-9.423,1,Warning Sign,0.0278,140.666,0.0395
3914,34967,['System Of A Down'],0.00215,0.473,0.994,5hjKYe3NOmWx2NVzVAeIGF,0.123,8,0.314,-1.884,1,Fuck the System,0.104,171.435,0.841
3915,34969,['Atomic Kitten'],0.0209,0.7829999999999999,0.649,1QhSB9L9M5eZQhW4RNOhXK,0.00482,7,0.067,-4.127,1,The Tide Is High - Radio Mix,0.0322,103.997,0.665
